PLAZO,CAPITAL,INT CORRIENTE,DÍAS MORA,Cuotas en mora,ESTRATO,INGRESOS MENSUALES,GASTOS MENSUALES,INGRESOS ADICIONALES,PERSONAS A CARGO,NUMERO DE HIJOS,NUM.CREDITOS SOLICITADOS,FECHA DESEMBOLSO,PRÓXIMA FECHA PAGO,TIPO EMPLEO,CIUDAD RESIDENCIA,TRABAJO,TIPO DE VIVIENDA,AÑOS EN LA VIVIENDA,TIPO DE CONTRATO,PERIODO DE PAGO,ESTADO CIVIL,NIVEL EDUCATIVO,TIPO DE VEHICULO,TIEMPO TRABAJO
26,300000,4880.2,2356,1,3.0,1200000.0,600000.0,390000.0,1.0,1.0,1,10/26/2016,11/21/2016,Empleado,PEREIRA,RAC TELEFONICO,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2018-10-26
30,250000,4692.5,2354,1,3.0,,,,1.0,2.0,1,10/24/2016,11/23/2016,Empleado,Bogota,Agente call center,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,
30,300000,5631.0,2353,1,3.0,,,,1.0,1.0,1,10/25/2016,11/24/2016,Empleado,yacopi cundinamarca,docente,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,12 años
30,200000,3754.0,2344,1,3.0,1600000.0,800000.0,300000.0,1.0,1.0,1,11/3/2016,12/3/2016,Empleado,bogota,conductor,arrendada,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Técnico,Ninguno,2 años
30,300000,5631.0,2339,1,2.0,3000000.0,1800000.0,100000.0,5.0,4.0,1,11/8/2016,12/8/2016,Empleado,El copey,Técnico mecánico,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Técnico,Ninguno,2011-09-21
30,400000,7508.0,2338,1,3.0,,,,3.0,2.0,1,11/9/2016,12/9/2016,Empleado,Bucarmanga,Profesiona Grado 02,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,9 años
30,300000,5631.0,2337,1,4.0,,,,,,1,11/10/2016,12/10/2016,Empleado,Pasto,Súpernumeraria,propia,menos de un año,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,
30,300000,5631.0,2325,1,2.0,,,,1.0,1.0,1,11/22/2016,12/22/2016,Empleado,bogota,auxiliar administrativo en salud,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,1 año
30,200000,3754.0,2325,1,2.0,1500000.0,400000.0,100000.0,0.0,0.0,1,11/22/2016,12/22/2016,Empleado,rionegro,auxiliar de trasporte,familiar,menos de un año,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,23012019
23,300000,4317.1,2319,1,3.0,,,,1.0,1.0,1,12/5/2016,12/28/2016,Empleado,BARRANQUILLA,ASESOR COMERCIAL,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Carro,4 MESES
30,450000,8446.5,2316,1,3.0,,,,1.0,2.0,1,12/1/2016,12/31/2016,Empleado,bogota,asesor financiero,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,dos años
30,400000,7508.0,2315,1,2.0,,,,0.0,3.0,1,12/2/2016,1/1/2017,Pensionado,Itagui,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,250000,4692.5,2312,1,2.0,,,,1.0,1.0,1,12/5/2016,1/4/2017,Empleado,Bogotá,Operario,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Moto,5 meses
30,400000,7508.0,2310,1,3.0,,,,2.0,2.0,1,12/7/2016,1/6/2017,Empleado,bogota,pizzero,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2016-04-16
9,250000,1407.75,2303,1,2.0,,,,1.0,1.0,1,1/4/2017,1/13/2017,Desempleado,BOGOTA,ASISTENTE ADMINISTRATIVA,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,mas de 2 años
9,200000,1126.2,2303,1,1.0,,,,1.0,1.0,1,1/4/2017,1/13/2017,Empleado,monteria,digitador,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Moto,3 años
9,300000,1689.3,2302,1,4.0,,,,0.0,1.0,1,1/5/2017,1/14/2017,Pensionado,Bogota,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,250000,4692.5,2301,1,2.0,,,,2.0,2.0,1,12/16/2016,1/15/2017,Empleado,Bogota,Guarda de seguridad,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Moto,12 meses
30,200000,3754.0,2299,0,2.0,1000000.0,450000.0,150000.0,1.0,1.0,1,8/10/2016,9/9/2016,Empleado,BOGOTA,ANALISTA CONTABLE,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,2018-04-04
20,300000,3754.0,2298,1,1.0,,,,1.0,2.0,1,12/29/2016,1/18/2017,Empleado,bogota,tecnico administrativo,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,5 años
30,300000,5631.0,2296,1,3.0,,,,1.0,1.0,1,12/21/2016,1/20/2017,Empleado,Manizales,Auxiliar taquilla,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,18 meses
30,300000,5631.0,2296,1,2.0,,,,0.0,2.0,1,12/21/2016,1/20/2017,Pensionado,barranquilla,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,300000,5631.0,2295,1,3.0,,,,1.0,0.0,1,12/22/2016,1/21/2017,Empleado,Rionegro,recubridor,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,14 meses
30,300000,5631.0,2295,1,3.0,,,,1.0,1.0,1,12/22/2016,1/21/2017,Empleado,medellin,auxiliar contable,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,cuatro años y medio
30,300000,5631.0,2295,1,3.0,,,,0.0,0.0,1,12/22/2016,1/21/2017,Empleado,Bogotá,Analista,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,8 años
30,500000,9385.0,2292,0,2.0,,,,0.0,1.0,1,4/22/2016,5/22/2016,Empleado,barranquilla,agente call center,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,4 meses
9,200000,1126.2,2291,1,2.0,,,,1.0,1.0,1,1/16/2017,1/25/2017,Empleado,medellin,auxiliar de bodega,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,3 años
30,300000,5631.0,2290,1,3.0,1400000.0,300000.0,,,,1,12/27/2016,1/26/2017,Empleado,Bogota,Residente  SISO,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Tecnólogo,Ninguno,2018-06-25
30,300000,5631.0,2290,1,3.0,,,,3.0,3.0,1,12/27/2016,1/26/2017,Empleado,Bogotá,Conductor,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Carro,2016-01-12
30,300000,5631.0,2290,1,3.0,,,,1.0,1.0,1,12/27/2016,1/26/2017,Empleado,bogota,asesor de servicio,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,1 año
30,300000,5631.0,2288,1,2.0,,,,0.0,0.0,1,12/29/2016,1/28/2017,Independiente,Yarumal,Asesor,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,300000,5631.0,2288,1,2.0,,,,1.0,1.0,1,12/29/2016,1/28/2017,Empleado,valparaiso,coordinadora educacion,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,4 años
28,200000,3503.733333,2285,1,3.0,,,,1.0,1.0,2,1/3/2017,1/31/2017,Empleado,BARRANQUILLA,ASESOR COMERCIAL,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Carro,4 MESES
30,500000,9385.0,2284,1,4.0,,,,0.0,4.0,1,1/2/2017,2/1/2017,Independiente,Medellin,Especialista Medicina Holistica y PNL Neurolinguistico,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,300000,5631.0,2284,1,2.0,,,,3.0,0.0,1,1/2/2017,2/1/2017,Empleado,bogota,docente,familiar,mas de 5 años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,1
9,200000,1126.2,2283,0,2.0,,,,0.0,0.0,1,1/4/2017,1/13/2017,Empleado,ibague,auntenticacion,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,indefinido
30,300000,5631.0,2282,0,2.0,,,,1.0,0.0,1,11/16/2016,12/16/2016,Empleado,planeta rica cordoba,guarda de seguridad,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,4 años
29,120000,2177.32,2277,1,1.0,1000000.0,550000.0,200000.0,1.0,1.0,1,1/10/2017,2/8/2017,Empleado,Buenaventura,Estibador,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2015-02-18
30,250000,4692.5,2276,1,2.0,,,,2.0,0.0,1,1/10/2017,2/9/2017,Empleado,girardota,educador,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,3 años
30,300000,5631.0,2275,1,4.0,,,,0.0,0.0,1,1/11/2017,2/10/2017,Independiente,Bogotá,Actor television,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,250000,4692.5,2275,1,3.0,,,,2.0,1.0,1,1/11/2017,2/10/2017,Empleado,bogota,rac telefonico,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,11 meses
30,200000,3754.0,2274,1,2.0,,,,1.0,1.0,1,1/12/2017,2/11/2017,Empleado,Itagui,Auxiliar cartera,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2 años
30,350000,6569.5,2274,1,3.0,,,,1.0,1.0,1,1/12/2017,2/11/2017,Empleado,FUSAGASUGA,GERENTE DE PROYECTOS,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,DOS AÑOS
30,200000,3754.0,2273,1,3.0,,,,0.0,0.0,1,1/13/2017,2/12/2017,Empleado,Bogota,Dependiente judicial,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,6 meses
28,200000,3503.733333,2271,1,3.0,,,,2.0,2.0,1,1/17/2017,2/14/2017,Independiente,medellin,vendedora,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,2270,1,2.0,2000000.0,500000.0,200000.0,1.0,1.0,1,1/16/2017,2/15/2017,Empleado,Fuente de oro,Administrador,familiar,entre uno y cinco años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,13/04/2016
30,500000,9385.0,2270,1,3.0,,,,1.0,1.0,1,1/16/2017,2/15/2017,Empleado,cali,asistente contable,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,4 años
29,250000,4536.083333,2270,1,2.0,,,,2.0,2.0,1,1/17/2017,2/15/2017,Empleado,amaga(ant),guarda de seguridad,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,3 años
9,200000,1126.2,2270,1,3.0,,,,2.0,1.0,1,2/6/2017,2/15/2017,Independiente,bogota,propietario,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,100000,1877.0,2269,1,2.0,850000.0,400000.0,200000.0,0.0,0.0,1,1/17/2017,2/16/2017,Empleado,Florida,Auxiliar de máquina,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2018-09-05
30,200000,3754.0,2268,1,2.0,,,,1.0,1.0,1,1/18/2017,2/17/2017,Desempleado,La Tebaida,Gerente,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,250000,4692.5,2268,1,2.0,,,,0.0,0.0,1,1/18/2017,2/17/2017,Empleado,Bogota,Ingeniero de soporte,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,7 meses
30,250000,4692.5,2267,1,2.0,,,,3.0,2.0,1,1/19/2017,2/18/2017,Empleado,Bogota,Cordinador IT,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,33 meses
30,200000,3754.0,2267,1,3.0,,,,3.0,2.0,1,1/19/2017,2/18/2017,Empleado,bogota,oficial de construcción,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,6 meses
30,300000,5631.0,2266,1,3.0,,,,0.0,1.0,1,1/20/2017,2/19/2017,Empleado,Bogotá,Asesora servicio al cliente,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,1 año
30,500000,9385.0,2266,0,3.0,,,,0.0,0.0,1,10/18/2016,11/17/2016,Empleado,Bogotá,Profesional Universitario,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2020-01-24
30,250000,4692.5,2266,1,2.0,,,,2.0,2.0,1,1/20/2017,2/19/2017,Pensionado,cucuta,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
12,120000,900.96,2266,1,2.0,,,,2.0,1.0,1,2/7/2017,2/19/2017,Empleado,Agustin codazzi,Auxiliar de acometidas,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2020-01-21
23,300000,4317.1,2263,1,2.0,,,,1.0,1.0,1,1/30/2017,2/22/2017,Empleado,BOGOTA,TECNICO SENIOR,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,6 AÑOS 7 MESES
30,350000,6569.5,2261,1,3.0,,,,0.0,3.0,1,1/25/2017,2/24/2017,Independiente,medellin,gerente,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,2259,1,2.0,,,,1.0,1.0,1,1/27/2017,2/26/2017,Empleado,Valledupar,Asistente Contable,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,1 año 8 meses
30,100000,1877.0,2259,1,1.0,,,,1.0,1.0,1,1/27/2017,2/26/2017,Empleado,calarca,almacenista,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,indefinifa
30,350000,6569.5,2256,1,3.0,,,,2.0,2.0,1,1/30/2017,3/1/2017,Empleado,Bucaramanga,Supervisor,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Moto,44 meses
30,300000,5631.0,2256,1,4.0,,,,1.0,1.0,1,1/30/2017,3/1/2017,Pensionado,pereira,,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
28,150000,2627.8,2256,1,2.0,1500000.0,60000.0,500000.0,1.0,0.0,1,2/1/2017,3/1/2017,Independiente,Santa marta,Operario,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,150000,2815.5,2255,1,3.0,,,,1.0,1.0,1,1/31/2017,3/2/2017,Independiente,Bogotá,Vendedora,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,
30,250000,4692.5,2255,1,3.0,,,,1.0,2.0,1,1/31/2017,3/2/2017,Empleado,Bogotá,Vihielista,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,5 años
28,300000,5255.6,2255,1,3.0,,,,2.0,2.0,1,2/2/2017,3/2/2017,Independiente,bogota,educador conferencista,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,200000,3754.0,2255,1,3.0,,,,2.0,1.0,1,1/31/2017,3/2/2017,Empleado,bogota,recidente de hobra,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,3 años
30,200000,3754.0,2254,1,2.0,,,,0.0,5.0,1,2/1/2017,3/3/2017,Independiente,Bogota,vendedora,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,2253,1,3.0,,,,0.0,0.0,1,2/2/2017,3/4/2017,Empleado,Barramquilla,Jefe de produccion,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,3 años
30,300000,5631.0,2252,1,2.0,,,,2.0,2.0,1,2/3/2017,3/5/2017,Empleado,BOGOTA,RADIO OPERADOR,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2019-07-17
30,300000,5631.0,2252,1,3.0,,,,0.0,0.0,1,2/3/2017,3/5/2017,Empleado,Medellin,Jefe Operaciones,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,4 meses
20,250000,3128.333333,2252,1,3.0,1320000.0,650000.0,,0.0,0.0,1,2/13/2017,3/5/2017,Independiente,bogota,Modelo web,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,250000,4692.5,2252,1,3.0,,,,1.0,1.0,1,2/3/2017,3/5/2017,Empleado,Floridablanca,Gestor sgi,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2 anos
30,350000,6569.5,2252,1,5.0,,,,0.0,0.0,1,2/3/2017,3/5/2017,Empleado,Pasto,Profesor,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2 Años
25,120000,1877.0,2252,1,3.0,,,,0.0,0.0,1,2/8/2017,3/5/2017,Empleado,medellin,Psicologa,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,12 meses
30,300000,5631.0,2249,1,3.0,1300000.0,500000.0,630000.0,2.0,2.0,1,2/6/2017,3/8/2017,Empleado,Bogota,Asesor comercial,familiar,entre uno y cinco años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2018-04-26
30,200000,3754.0,2249,1,3.0,1000000.0,350000.0,300000.0,1.0,3.0,1,2/6/2017,3/8/2017,Empleado,medellin,auxiliar servicios generales,familiar,entre uno y cinco años,Termino fijo,Quincenal,Unión Libre,Secundaria,Ninguno,2018-09-29
30,150000,2815.5,2249,1,3.0,,,,0.0,0.0,1,2/6/2017,3/8/2017,Independiente,Bogotá,Gestor cultural,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,350000,6569.5,2249,1,2.0,,,,0.0,1.0,1,2/6/2017,3/8/2017,Empleado,bogota,docente,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,9 anos
30,120000,2252.4,2249,1,3.0,,,,0.0,0.0,1,2/6/2017,3/8/2017,Independiente,cali,vendedor,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,300000,5631.0,2248,1,2.0,,,,0.0,0.0,1,2/7/2017,3/9/2017,Independiente,Medellín,Gerente,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Moto,
30,300000,5631.0,2248,1,2.0,,,,2.0,2.0,1,2/7/2017,3/9/2017,Empleado,BOGOTA,AUX DE ENFERMERIA,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,9 meses
30,250000,4692.5,2248,1,3.0,,,,0.0,0.0,1,2/7/2017,3/9/2017,Pensionado,fusagasuga,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,360000,6757.2,2248,1,2.0,,,,1.0,1.0,1,2/7/2017,3/9/2017,Empleado,EIBAGUE,PSICOLOGA,familiar,entre uno y cinco años,Termino fijo,Mensual,Soltero/a,Profesional,Ninguno,COMPLETO
15,300000,2815.5,2247,1,2.0,3500000.0,,,1.0,0.0,1,2/23/2017,3/10/2017,Independiente,Cunday-Tolima,Administrador,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Moto,
30,500000,9385.0,2247,1,3.0,3800000.0,3000000.0,,3.0,2.0,1,2/8/2017,3/10/2017,Empleado,bogota,medico,arrendada,entre uno y cinco años,Indefinido,Mensual,Casado/a,Profesional,Ninguno,2017-09-13
30,200000,3754.0,2247,1,1.0,,,,1.0,1.0,1,2/8/2017,3/10/2017,Empleado,SAN ANDRES ISLAS,AUX. CONTABLE,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2
30,200000,3754.0,2246,1,2.0,,,,1.0,3.0,1,2/9/2017,3/11/2017,Empleado,bogota,operaria,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,4 años
29,300000,5443.3,2246,1,3.0,,,,0.0,5.0,1,2/10/2017,3/11/2017,Pensionado,bucaramanga,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
19,150000,1783.15,2246,1,3.0,,,,3.0,0.0,1,2/20/2017,3/11/2017,Empleado,bogota,asesor comercial,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,3 años
30,300000,5631.0,2245,1,2.0,1050000.0,620000.0,120000.0,1.0,0.0,1,2/10/2017,3/12/2017,Empleado,Bogotá,Asesor de servicio al cliente,familiar,mas de 5 años,Indefinido,Quincenal,Unión Libre,Secundaria,Ninguno,2017-06-06
30,300000,5631.0,2245,1,4.0,,,,1.0,1.0,1,2/10/2017,3/12/2017,Independiente,valledupar,ventas,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,300000,5631.0,2242,1,3.0,1100000.0,400000.0,100000.0,,,1,2/13/2017,3/15/2017,Empleado,Bogota ,Ejecutivo comercial ,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,2018-04-19
30,250000,4692.5,2242,1,3.0,,,,1.0,0.0,1,2/13/2017,3/15/2017,Empleado,Bogota,Servicios generales,familiar,menos de un año,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,3 años
30,200000,3754.0,2242,1,2.0,,,,1.0,1.0,1,2/13/2017,3/15/2017,Empleado,bogota,axuliar de flota,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,8 meses
30,400000,7508.0,2242,1,3.0,,,,0.0,0.0,1,2/13/2017,3/15/2017,Independiente,valledupar,dueño,propia,mas de 5 años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2 Años
9,200000,1126.2,2242,1,2.0,,,,1.0,1.0,1,3/6/2017,3/15/2017,Empleado,medellin,auxiliar de logistica,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,4 años
30,300000,5631.0,2241,1,3.0,1500000.0,800000.0,1000000.0,1.0,1.0,1,2/14/2017,3/16/2017,Empleado,granada ,Agilizador,familiar,menos de un año,Indefinido,Mensual,Unión Libre,Profesional,Ninguno,2017-08-07
30,120000,2252.4,2241,1,2.0,,,,1.0,1.0,1,2/14/2017,3/16/2017,Empleado,segovia,mensajero,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,5 años
30,300000,5631.0,2241,1,3.0,,,,1.0,1.0,1,2/14/2017,3/16/2017,Empleado,bogota,auxiliar de bodega,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,4 meses
30,200000,3754.0,2240,1,1.0,,,,0.0,0.0,1,2/15/2017,3/17/2017,Empleado,fundacion-magdalena,auxiliar contable,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,1 AÑOS
15,150000,1407.75,2240,1,2.0,,,,2.0,0.0,1,3/2/2017,3/17/2017,Empleado,Bogota,Agente de rampa,familiar,mas de 5 años,Termino fijo,Quincenal,Soltero/a,Profesional,Ninguno,2021-06-01
30,300000,5631.0,2239,1,3.0,2600000.0,2200000.0,,2.0,2.0,1,2/16/2017,3/18/2017,Empleado,Bogota,Asesora comercial,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2016-10-03
29,250000,4536.083333,2239,1,2.0,,,,0.0,0.0,1,2/17/2017,3/18/2017,Independiente,Bogota,Comerciante,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
19,250000,2971.916667,2239,1,3.0,,,,0.0,0.0,1,2/27/2017,3/18/2017,Empleado,SINCELEJO,administradora,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,2 años
30,350000,6569.5,2238,1,4.0,900000.0,600000.0,200000.0,,,1,2/17/2017,3/19/2017,Independiente,Bogota,Administradora,propia,menos de un año,Indefinido,Quincenal,Soltero/a,Tecnólogo,Ninguno,
30,250000,4692.5,2238,1,3.0,,,,1.0,3.0,1,2/17/2017,3/19/2017,Independiente,Cucuta,Rector,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
14,250000,2189.833333,2237,1,3.0,,,,0.0,0.0,1,3/6/2017,3/20/2017,Empleado,BOGOTA,ASISTENTE COMERCIAL,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,MAS DE 1 AÑO
30,250000,4692.5,2235,1,3.0,,,,1.0,1.0,1,2/20/2017,3/22/2017,Empleado,Tumaco,Supervisora,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,5 años
30,270000,5067.9,2234,0,3.0,,,,0.0,0.0,1,12/23/2016,1/22/2017,Empleado,Saldaña Tolima,Supervisor de Bodega,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,39 Meses
30,240000,4504.8,2234,1,2.0,,,,1.0,1.0,1,2/21/2017,3/23/2017,Empleado,Ivague,Asesor,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,15 meses
30,300000,5631.0,2233,1,3.0,,,,1.0,1.0,1,2/22/2017,3/24/2017,Empleado,Granada meta,Suboficial ejército nacional,familiar,entre uno y cinco años,Indefinido,Mensual,Soltero/a,Profesional,Ninguno,10 años
30,300000,5631.0,2233,1,3.0,1352000.0,480000.0,,2.0,3.0,1,2/22/2017,3/24/2017,Empleado,bogota,Ejecutivo comercial,propia,entre uno y cinco años,Indefinido,Mensual,Soltero/a,No tengo,Ninguno,2019-10-01
30,300000,5631.0,2233,1,3.0,,,,0.0,2.0,1,2/22/2017,3/24/2017,Pensionado,CALDAS,,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
30,200000,3754.0,2233,1,3.0,,,,0.0,0.0,1,2/22/2017,3/24/2017,Empleado,pitalito,asesor comercial,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,3 meses 17 dias
30,400000,7508.0,2232,1,1.0,2200000.0,600000.0,800000.0,2.0,3.0,1,2/23/2017,3/25/2017,Empleado,Bogotá,Operado Bus Biarticulado,familiar,mas de 5 años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,2012-08-01
30,250000,4692.5,2232,1,2.0,,,,4.0,4.0,1,2/23/2017,3/25/2017,Independiente,Bogotá,Técnico mecánico industrial,familiar,menos de un año,Indefinido,Quincenal,Soltero/a,Profesional,Carro,
30,300000,5631.0,2232,1,2.0,875000.0,350000.0,100000.0,0.0,1.0,1,2/23/2017,3/25/2017,Empleado,BOGOTA,AUXILIAR DE ODONTOLOGIA,familiar,mas de 5 años,Indefinido,Mensual,Soltero/a,Técnico,Ninguno,4 AÑOS
30,200000,3754.0,2232,1,4.0,,,,0.0,0.0,1,2/23/2017,3/25/2017,Independiente,Barranquilla,Administrador Taxis,familiar,entre uno y cinco años,Indefinido,Quincenal,Soltero/a,Profesional,Ninguno,
